origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
CTS,SDJ,398951.78,7672.1496,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,CTS,395819.14,7611.9065,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,NRT,378599.25,7280.7547,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,KIX,373175.35,7176.449,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,NRT,344737.0,6629.5577,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,FUK,342455.64,6585.6854,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,OKA,339596.34,6530.6988,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,CTS,339119.64,6521.5315,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,KOJ,336742.0,6475.8077,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,ITM,335818.0,6458.0385,7,2016,2025,jp_trend_wm_max_recent_v2
HND,OBO,311113.26,5982.9473,7,2016,2025,jp_trend_wm_max_recent_v2
OBO,HND,309919.0,5959.9808,7,2016,2025,jp_trend_wm_max_recent_v2
UKB,OKA,307583.25,5915.0625,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,UKB,306388.72,5892.0907,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,FUK,297765.0,5726.25,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,ITM,297465.0,5720.4808,7,2016,2025,jp_trend_wm_max_recent_v2
HND,IZO,292941.0,5633.4808,7,2016,2025,jp_trend_wm_max_recent_v2
IZO,HND,291504.78,5605.8612,7,2016,2025,jp_trend_wm_max_recent_v2
HND,ISG,286305.0,5505.8654,7,2016,2025,jp_trend_wm_max_recent_v2
YGJ,HND,283873.0,5459.0962,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,KMI,282723.87,5436.9975,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,UKB,282496.0,5432.6154,7,2016,2025,jp_trend_wm_max_recent_v2
KMI,ITM,281971.21,5422.5233,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,MYJ,281703.91,5417.3828,7,2016,2025,jp_trend_wm_max_recent_v2
HND,AOJ,281238.0,5408.4231,7,2016,2025,jp_trend_wm_max_recent_v2
HND,YGJ,280091.0,5386.3654,7,2016,2025,jp_trend_wm_max_recent_v2
ISG,HND,278934.0,5364.1154,7,2016,2025,jp_trend_wm_max_recent_v2
MYJ,ITM,277236.0,5331.4615,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,KMI,273067.0,5251.2885,7,2016,2025,jp_trend_wm_max_recent_v2
AOJ,HND,272430.0,5239.0385,7,2016,2025,jp_trend_wm_max_recent_v2
UKB,CTS,271972.0,5230.2308,7,2016,2025,jp_trend_wm_max_recent_v2
KMI,FUK,271428.0,5219.7692,7,2016,2025,jp_trend_wm_max_recent_v2
KUH,HND,259315.0,4986.8269,7,2016,2025,jp_trend_wm_max_recent_v2
HND,KUH,257910.06,4959.8088,7,2016,2025,jp_trend_wm_max_recent_v2
HND,MMB,253704.0,4878.9231,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,NRT,247266.0,4755.1154,7,2016,2025,jp_trend_wm_max_recent_v2
MMB,HND,245621.1,4723.4827,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,KMJ,239352.18,4602.9265,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,KIX,237701.0,4571.1731,7,2016,2025,jp_trend_wm_max_recent_v2
KMJ,ITM,234162.83,4503.1313,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,FUK,231349.0,4449.0192,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,ITM,228735.0,4398.75,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,KIJ,228186.2,4388.1961,7,2016,2025,jp_trend_wm_max_recent_v2
KIJ,ITM,227660.0,4378.0769,7,2016,2025,jp_trend_wm_max_recent_v2
HND,HSG,224791.95,4322.922,7,2016,2025,jp_trend_wm_max_recent_v2
HSG,HND,219656.53,4224.1641,7,2016,2025,jp_trend_wm_max_recent_v2
HND,MMY,212774.28,4091.8131,7,2016,2025,jp_trend_wm_max_recent_v2
IWK,HND,207587.0,3992.0577,7,2016,2025,jp_trend_wm_max_recent_v2
MMY,HND,207578.1,3991.8866,7,2016,2025,jp_trend_wm_max_recent_v2
HND,IWK,206755.0,3976.0577,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,NGO,205096.49,3944.1632,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,KOJ,204965.96,3941.653,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,NGS,195721.09,3763.8671,7,2016,2025,jp_trend_wm_max_recent_v2
NGS,ITM,195217.53,3754.1834,7,2016,2025,jp_trend_wm_max_recent_v2
HND,TTJ,192690.4,3705.5847,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,NRT,189701.0,3648.0962,7,2016,2025,jp_trend_wm_max_recent_v2
TTJ,HND,189016.75,3634.9375,7,2016,2025,jp_trend_wm_max_recent_v2
HND,SYO,188614.0,3627.1923,7,2016,2025,jp_trend_wm_max_recent_v2
SYO,HND,185049.0,3558.6346,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,NGO,183645.0,3531.6346,7,2016,2025,jp_trend_wm_max_recent_v2
TOY,HND,176068.0,3385.9231,7,2016,2025,jp_trend_wm_max_recent_v2
HND,TOY,174322.0,3352.3462,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,SDJ,171221.0,3292.7115,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,KIX,171029.0,3289.0192,7,2016,2025,jp_trend_wm_max_recent_v2
ASJ,KOJ,169333.48,3256.4131,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,ASJ,167705.83,3225.1121,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,ISG,167444.27,3220.082,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,SDJ,157410.0,3027.1154,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,FUK,156461.88,3008.8823,7,2016,2025,jp_trend_wm_max_recent_v2
ISG,KIX,150776.1,2899.5404,7,2016,2025,jp_trend_wm_max_recent_v2
HND,NGO,135357.0,2603.0192,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,OIT,134803.54,2592.3758,7,2016,2025,jp_trend_wm_max_recent_v2
OIT,ITM,133098.05,2559.5779,7,2016,2025,jp_trend_wm_max_recent_v2
UKB,NGS,131579.61,2530.3771,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,AOJ,130478.51,2509.2022,7,2016,2025,jp_trend_wm_max_recent_v2
IBR,UKB,128839.3,2477.6789,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,NGO,128419.95,2469.6144,7,2016,2025,jp_trend_wm_max_recent_v2
AOJ,ITM,128352.71,2468.3214,7,2016,2025,jp_trend_wm_max_recent_v2
NGS,UKB,127563.65,2453.1472,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,KCZ,127354.0,2449.1154,7,2016,2025,jp_trend_wm_max_recent_v2
UEO,OKA,126961.0,2441.5577,7,2016,2025,jp_trend_wm_max_recent_v2
KCZ,ITM,126829.0,2439.0192,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,SDJ,126790.54,2438.2796,7,2016,2025,jp_trend_wm_max_recent_v2
UKB,IBR,126303.26,2428.9088,7,2016,2025,jp_trend_wm_max_recent_v2
HIJ,NRT,126237.97,2427.6534,7,2016,2025,jp_trend_wm_max_recent_v2
MYJ,NRT,124545.0,2395.0962,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,UEO,122448.0,2354.7692,7,2016,2025,jp_trend_wm_max_recent_v2
HND,MSJ,122128.67,2348.6283,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,MYJ,121856.31,2343.3906,7,2016,2025,jp_trend_wm_max_recent_v2
MSJ,HND,120571.99,2318.6921,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,KIX,119068.0,2289.7692,7,2016,2025,jp_trend_wm_max_recent_v2
TAK,NRT,118776.63,2284.166,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,HIJ,118660.74,2281.9373,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,KOJ,117694.0,2263.3462,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,TAK,116987.81,2249.7657,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,HND,114775.5,2207.2212,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,MMB,107143.51,2060.4522,7,2016,2025,jp_trend_wm_max_recent_v2
AXT,ITM,106832.76,2054.4762,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,NKM,106375.0,2045.6731,7,2016,2025,jp_trend_wm_max_recent_v2
MMB,CTS,105943.93,2037.3833,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,AXT,105484.13,2028.5409,7,2016,2025,jp_trend_wm_max_recent_v2
NKM,FUK,104723.0,2013.9038,7,2016,2025,jp_trend_wm_max_recent_v2
UKB,KOJ,103512.66,1990.6281,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,UKB,102434.52,1969.8946,7,2016,2025,jp_trend_wm_max_recent_v2
HND,SHM,101837.66,1958.4164,7,2016,2025,jp_trend_wm_max_recent_v2
SHM,HND,99733.64,1917.9547,7,2016,2025,jp_trend_wm_max_recent_v2
HAC,HND,99049.0,1904.7885,7,2016,2025,jp_trend_wm_max_recent_v2
KMJ,NRT,97144.16,1868.1569,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,KMJ,92805.71,1784.7251,7,2016,2025,jp_trend_wm_max_recent_v2
OIT,NRT,92312.36,1775.2377,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,UKB,91999.3,1769.2173,6,2017,2025,jp_trend_wm_max_recent_v2
TSJ,FUK,91539.9,1760.3827,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,OKA,90840.0,1746.9231,7,2016,2025,jp_trend_wm_max_recent_v2
UKB,SDJ,90817.7,1746.4942,6,2017,2025,jp_trend_wm_max_recent_v2
CTS,IBR,90077.7,1732.2635,7,2016,2025,jp_trend_wm_max_recent_v2
IBR,CTS,88936.75,1710.3221,7,2016,2025,jp_trend_wm_max_recent_v2
HND,HAC,88763.0,1706.9808,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,OIT,88398.63,1699.9736,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,KOJ,88183.0,1695.8269,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,TSJ,86431.74,1662.1488,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,FKS,86084.13,1655.4641,7,2016,2025,jp_trend_wm_max_recent_v2
HND,NTQ,84596.76,1626.8608,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,HKD,84507.4,1625.1423,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,HIJ,84346.18,1622.042,7,2016,2025,jp_trend_wm_max_recent_v2
KMQ,FUK,84069.42,1616.7196,7,2016,2025,jp_trend_wm_max_recent_v2
FKS,ITM,83872.56,1612.9338,7,2016,2025,jp_trend_wm_max_recent_v2
HIJ,CTS,83540.99,1606.5574,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,KMQ,83445.97,1604.7302,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,KMI,83080.88,1597.7091,7,2016,2025,jp_trend_wm_max_recent_v2
KMI,NGO,82224.96,1581.2492,7,2016,2025,jp_trend_wm_max_recent_v2
ISG,NRT,80581.06,1549.6357,5,2018,2025,jp_trend_wm_max_recent_v2
CTS,KIJ,80313.0,1544.4808,7,2016,2025,jp_trend_wm_max_recent_v2
HND,ONJ,79750.03,1533.6545,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,AOJ,79741.45,1533.4894,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,ISG,79663.55,1531.9914,5,2018,2025,jp_trend_wm_max_recent_v2
ONJ,HND,79283.49,1524.6825,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,FSZ,79224.0,1523.5385,7,2016,2025,jp_trend_wm_max_recent_v2
FSZ,FUK,79203.57,1523.1456,7,2016,2025,jp_trend_wm_max_recent_v2
KIJ,CTS,78240.0,1504.6154,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,IZO,78086.0,1501.6538,7,2016,2025,jp_trend_wm_max_recent_v2
NTQ,HND,78079.0,1501.5192,7,2016,2025,jp_trend_wm_max_recent_v2
HKD,ITM,78022.44,1500.4316,7,2016,2025,jp_trend_wm_max_recent_v2
AOJ,CTS,77753.0,1495.25,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,NGS,77339.64,1487.3008,7,2016,2025,jp_trend_wm_max_recent_v2
IZO,ITM,77337.0,1487.25,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,MMY,76579.4,1472.6807,7,2016,2025,jp_trend_wm_max_recent_v2
NGS,NGO,75676.86,1455.3243,7,2016,2025,jp_trend_wm_max_recent_v2
HNA,ITM,75624.87,1454.3243,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,HNA,73681.79,1416.9576,7,2016,2025,jp_trend_wm_max_recent_v2
HNA,NKM,73132.98,1406.4035,7,2016,2025,jp_trend_wm_max_recent_v2
MYJ,FUK,73049.0,1404.7885,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,MYJ,72215.2,1388.7539,7,2016,2025,jp_trend_wm_max_recent_v2
MMY,KIX,71764.31,1380.0829,7,2016,2025,jp_trend_wm_max_recent_v2
NKM,HNA,71336.52,1371.8562,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,SDJ,70156.0,1349.1538,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,OKA,69753.0,1341.4038,7,2016,2025,jp_trend_wm_max_recent_v2
IWJ,HND,68176.37,1311.0841,7,2016,2025,jp_trend_wm_max_recent_v2
HIJ,OKA,67403.0,1296.2115,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,HIJ,67105.0,1290.4808,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,KOJ,66945.0,1287.4038,7,2016,2025,jp_trend_wm_max_recent_v2
TKN,KOJ,66900.0,1286.5385,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,NRT,66770.0,1284.0385,7,2016,2025,jp_trend_wm_max_recent_v2
KUM,KOJ,66428.25,1277.4664,7,2016,2025,jp_trend_wm_max_recent_v2
HND,IWJ,66253.71,1274.1099,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,KUM,65899.91,1267.3059,7,2016,2025,jp_trend_wm_max_recent_v2
KOJ,TKN,65860.94,1266.5565,7,2016,2025,jp_trend_wm_max_recent_v2
HSG,NRT,64109.0,1232.8654,5,2016,2023,jp_trend_wm_max_recent_v2
OKD,HKD,63217.82,1215.7273,7,2016,2025,jp_trend_wm_max_recent_v2
HKD,OKD,63135.6,1214.1461,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,HSG,62029.0,1192.8654,5,2016,2023,jp_trend_wm_max_recent_v2
KMJ,NKM,60923.74,1171.6104,7,2016,2025,jp_trend_wm_max_recent_v2
KMI,KIX,60431.63,1162.1468,7,2016,2025,jp_trend_wm_max_recent_v2
HND,WKJ,60373.0,1161.0192,7,2016,2025,jp_trend_wm_max_recent_v2
TAK,OKA,59863.0,1151.2115,7,2016,2025,jp_trend_wm_max_recent_v2
KMJ,NGO,59852.58,1151.0112,7,2016,2025,jp_trend_wm_max_recent_v2
NKM,KMJ,59647.17,1147.061,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,TAK,59608.0,1146.3077,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,KMJ,59407.86,1142.4588,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,KMI,59178.99,1138.0575,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,SHI,59096.54,1136.472,3,2023,2025,jp_trend_wm_max_recent_v2
NKM,AOJ,58707.09,1128.9825,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,KIJ,58583.0,1126.5962,7,2016,2025,jp_trend_wm_max_recent_v2
KIJ,FUK,57258.0,1101.1154,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,GAJ,56979.0,1095.75,7,2016,2025,jp_trend_wm_max_recent_v2
AOJ,NKM,56941.5,1095.0288,7,2016,2025,jp_trend_wm_max_recent_v2
WKJ,HND,56836.0,1093.0,7,2016,2025,jp_trend_wm_max_recent_v2
SHI,OKA,56744.43,1091.2391,3,2023,2025,jp_trend_wm_max_recent_v2
KIX,NGS,56209.0,1080.9424,7,2016,2025,jp_trend_wm_max_recent_v2
NGS,KIX,56155.08,1079.9054,7,2016,2025,jp_trend_wm_max_recent_v2
KMI,NRT,55893.96,1074.8838,6,2017,2025,jp_trend_wm_max_recent_v2
FUJ,FUK,55868.19,1074.3883,7,2016,2025,jp_trend_wm_max_recent_v2
GAJ,ITM,55669.08,1070.5592,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,AXT,55468.62,1066.7042,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,MYJ,55280.0,1063.0769,7,2016,2025,jp_trend_wm_max_recent_v2
AXT,CTS,55204.44,1061.6238,7,2016,2025,jp_trend_wm_max_recent_v2
MYJ,NGO,55185.0,1061.25,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,KMI,54474.12,1047.5792,6,2017,2025,jp_trend_wm_max_recent_v2
SHB,CTS,54027.36,1038.9877,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,SHB,53615.41,1031.0656,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,OKA,53232.11,1023.6944,7,2016,2025,jp_trend_wm_max_recent_v2
MYJ,KIX,53175.0,1022.5962,4,2016,2019,jp_trend_wm_max_recent_v2
KUH,CTS,52908.0,1017.4615,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,CTS,52837.85,1016.1125,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,NGS,52721.52,1013.8755,5,2018,2025,jp_trend_wm_max_recent_v2
FUK,IBR,52087.0,1001.6731,7,2016,2025,jp_trend_wm_max_recent_v2
NGS,NRT,51796.03,996.0775,5,2018,2025,jp_trend_wm_max_recent_v2
IBR,FUK,51666.06,993.5781,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,MYJ,51516.0,990.6923,4,2016,2019,jp_trend_wm_max_recent_v2
KMJ,KIX,50486.0,970.8846,3,2016,2019,jp_trend_wm_max_recent_v2
KCZ,NRT,50444.0,970.0769,5,2018,2025,jp_trend_wm_max_recent_v2
FUK,FUJ,50362.26,968.5049,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,ISG,50238.76,966.1299,7,2016,2025,jp_trend_wm_max_recent_v2
HND,SHI,49449.75,950.9567,3,2023,2025,jp_trend_wm_max_recent_v2
ISG,NGO,49405.84,950.1123,7,2016,2025,jp_trend_wm_max_recent_v2
GAJ,HND,48980.44,941.9315,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,KCZ,48963.0,941.5962,5,2018,2025,jp_trend_wm_max_recent_v2
HND,GAJ,48745.78,937.4188,7,2016,2025,jp_trend_wm_max_recent_v2
SHI,HND,48667.25,935.9087,3,2023,2025,jp_trend_wm_max_recent_v2
HIJ,SDJ,48238.59,927.6652,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,MMY,48121.26,925.4089,6,2017,2025,jp_trend_wm_max_recent_v2
NRT,AKJ,47858.82,920.3618,3,2023,2025,jp_trend_wm_max_recent_v2
CTS,KUH,47688.0,917.0769,7,2016,2025,jp_trend_wm_max_recent_v2
NGO,HKD,47527.55,913.9914,7,2016,2025,jp_trend_wm_max_recent_v2
MMY,NGO,47385.88,911.2669,6,2017,2025,jp_trend_wm_max_recent_v2
OKA,OKJ,47315.0,909.9038,7,2016,2025,jp_trend_wm_max_recent_v2
AKJ,NRT,47255.6,908.7615,3,2023,2025,jp_trend_wm_max_recent_v2
OKJ,OKA,46981.0,903.4808,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,HIJ,46827.88,900.5361,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,KMJ,46818.0,900.3462,3,2016,2019,jp_trend_wm_max_recent_v2
OKA,IBR,46814.02,900.2696,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,ASJ,46699.0,898.0577,7,2016,2025,jp_trend_wm_max_recent_v2
ASJ,NRT,46391.0,892.1346,7,2016,2025,jp_trend_wm_max_recent_v2
HNA,CTS,46338.0,891.1154,7,2016,2025,jp_trend_wm_max_recent_v2
KIJ,KIX,46017.3,884.9481,4,2018,2024,jp_trend_wm_max_recent_v2
ISG,FUK,45952.52,883.7023,7,2016,2025,jp_trend_wm_max_recent_v2
KIX,KIJ,45629.7,877.4942,5,2018,2025,jp_trend_wm_max_recent_v2
UKB,SHI,45475.37,874.5263,3,2023,2025,jp_trend_wm_max_recent_v2
IBR,OKA,45452.27,874.0821,7,2016,2025,jp_trend_wm_max_recent_v2
TNE,KOJ,45387.08,872.8284,7,2016,2025,jp_trend_wm_max_recent_v2
SDJ,NRT,45022.8,865.8231,4,2016,2019,jp_trend_wm_max_recent_v2
NRT,HKD,44843.32,862.3716,3,2017,2019,jp_trend_wm_max_recent_v2
HKD,NRT,44841.24,862.3315,3,2017,2019,jp_trend_wm_max_recent_v2
KOJ,TNE,44784.77,861.2455,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,HNA,44773.0,861.0192,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,KMJ,44671.55,859.0683,7,2016,2025,jp_trend_wm_max_recent_v2
ASJ,HND,44585.3,857.4096,7,2016,2025,jp_trend_wm_max_recent_v2
HND,ASJ,44531.16,856.3685,7,2016,2025,jp_trend_wm_max_recent_v2
KMJ,OKA,44254.01,851.0386,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,KMQ,44241.4,850.7961,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,ISG,44235.18,850.6766,7,2016,2025,jp_trend_wm_max_recent_v2
NRT,SDJ,43603.0,838.5192,4,2016,2019,jp_trend_wm_max_recent_v2
SHI,UKB,43296.94,832.6335,3,2023,2025,jp_trend_wm_max_recent_v2
OKA,KMI,43260.14,831.9258,7,2016,2025,jp_trend_wm_max_recent_v2
KMQ,CTS,43041.75,827.7259,7,2016,2025,jp_trend_wm_max_recent_v2
HKD,NGO,42505.95,817.4221,7,2016,2025,jp_trend_wm_max_recent_v2
KMI,OKA,42187.0,811.2885,7,2016,2025,jp_trend_wm_max_recent_v2
HND,SHB,41939.0,806.5192,7,2016,2025,jp_trend_wm_max_recent_v2
IZO,NKM,41868.96,805.1723,7,2016,2025,jp_trend_wm_max_recent_v2
NKM,IZO,41527.26,798.6012,7,2016,2025,jp_trend_wm_max_recent_v2
ASJ,ITM,41222.3,792.7365,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,MYJ,40426.0,777.4231,7,2016,2025,jp_trend_wm_max_recent_v2
ITM,ASJ,40400.92,776.9408,7,2016,2025,jp_trend_wm_max_recent_v2
KCZ,NKM,40372.72,776.3985,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,MMJ,40291.7,774.8404,7,2016,2025,jp_trend_wm_max_recent_v2
NKM,KCZ,40206.26,773.1973,7,2016,2025,jp_trend_wm_max_recent_v2
MYJ,OKA,40021.0,769.6346,7,2016,2025,jp_trend_wm_max_recent_v2
SHB,HND,39840.0,766.1538,7,2016,2025,jp_trend_wm_max_recent_v2
IWK,OKA,39398.31,757.6598,7,2016,2025,jp_trend_wm_max_recent_v2
MMJ,FUK,39376.08,757.2323,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,IWK,39308.7,755.9365,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,FSZ,39154.41,752.9695,7,2016,2025,jp_trend_wm_max_recent_v2
HND,MBE,38410.53,738.664,7,2016,2025,jp_trend_wm_max_recent_v2
OGN,ISG,38250.31,735.5828,7,2016,2025,jp_trend_wm_max_recent_v2
ISG,OGN,38214.0,734.8846,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,FSZ,38159.0,733.8269,7,2016,2025,jp_trend_wm_max_recent_v2
OKA,KMQ,38097.0,732.6346,7,2016,2025,jp_trend_wm_max_recent_v2
FSZ,CTS,37587.0,722.8269,7,2016,2025,jp_trend_wm_max_recent_v2
FSZ,OKA,37463.76,720.457,7,2016,2025,jp_trend_wm_max_recent_v2
CTS,OKJ,37089.68,713.263,7,2016,2025,jp_trend_wm_max_recent_v2
KMQ,OKA,37066.0,712.8077,7,2016,2025,jp_trend_wm_max_recent_v2
FUK,KCZ,36311.81,698.3041,7,2016,2025,jp_trend_wm_max_recent_v2
OKD,KUH,36232.0,696.7692,7,2016,2025,jp_trend_wm_max_recent_v2
KCZ,FUK,35983.26,691.9859,7,2016,2025,jp_trend_wm_max_recent_v2
OKJ,CTS,35955.85,691.4586,7,2016,2025,jp_trend_wm_max_recent_v2
AXT,NGO,35925.42,690.8735,7,2016,2025,jp_trend_wm_max_recent_v2
TSJ,NGS,35636.43,685.3159,7,2016,2025,jp_trend_wm_max_recent_v2
HKD,CTS,35432.9,681.402,7,2016,2025,jp_trend_wm_max_recent_v2
